,Nome,SMILES,SMILES_Canonic
978,1363568-97-1,c1occ(c1)[C@@H]1OC(=O)C=C2[C@@]1(C)[C@H](OC(=O)C)C=C1[C@]2(OC2=CC(=O)C([C@@H]([C@@]12C)CC(=O)OC)(C)C)C,COC(=O)C[C@H]1C(C)(C)C(=O)C=C2O[C@]3(C)C(=C[C@@H](OC(C)=O)[C@]4(C)C3=CC(=O)O[C@H]4c3ccoc3)[C@@]21C
979,1363568-98-2,O[C@H]1[C@]2(C(=CC(=O)O[C@H]2c2cocc2)[C@@]2(C1)C(=C)OC1=CC(=O)C([C@@H]([C@@]21C)CC(=O)OC)(C)C)C,C=C1OC2=CC(=O)C(C)(C)[C@H](CC(=O)OC)[C@@]2(C)[C@]12C[C@@H](O)[C@@]1(C)C2=CC(=O)O[C@H]1c1ccoc1
980,1365479-03-3,Oc1cc(OC(C)C)c(cc1C)OC,COc1cc(C)c(O)cc1OC(C)C
981,1366499-92-4,C1=C2[C@@](CCC1=O)(C)[C@H]1C[C@H](OC(=O)C)[C@@]3([C@@H]([C@@H]1CC2)C[C@H]1[C@@H]3[C@@H](C)[C@]2(O1)NC[C@@H](CC2)C)C,CC(=O)O[C@H]1C[C@H]2[C@@H](CCC3=CC(=O)CC[C@@]32C)[C@H]2C[C@@H]3O[C@@]4(CC[C@@H](C)CN4)[C@H](C)[C@@H]3[C@]12C
982,1366499-97-9,O[C@@H]1[C@]2([C@@H]3[C@H](C[C@@H]2[C@H]2[C@H](C1)[C@]1(C(=CC(=O)CC1)CC2)C)O[C@@]1([C@@H]3C)NC[C@H](CC1)C)C,C[C@H]1CC[C@]2(NC1)O[C@H]1C[C@@H]3[C@@H]4CCC5=CC(=O)CC[C@@]5(C)[C@H]4C[C@H](O)[C@@]3(C)[C@H]1[C@H]2C
983,136734-27-5,O[C@]1(C)CCC[C@]2([C@@H]1C[C@@H](C(=C)C)CC2)C,C=C(C)[C@H]1CC[C@@]2(C)CCC[C@@](C)(O)[C@H]2C1
984,1367349-25-4,Oc1c(O)ccc(c1)[C@H]1[C@@H]2C=C([C@@H]3[C@H]1C(=O)O[C@@H]3[C@H]2O)/C=C/C(=O)OC,COC(=O)/C=C/C1=C[C@@H]2[C@H](O)[C@H]3OC(=O)[C@H]([C@@H]13)[C@H]2c1ccc(O)c(O)c1
985,13679-56-6,c1cc(oc1C)CCC(=O)C,CC(=O)CCc1ccc(C)o1
986,13679-70-4,C(=O)c1sc(cc1)C,Cc1ccc(C=O)s1
987,13679-85-1,O=C1CCS[C@H]1C,C[C@@H]1SCCC1=O
988,137-18-8,O=C1C=C(C(=O)C=C1C)C,CC1=CC(=O)C(C)=CC1=O
989,137-32-6,OC[C@H](CC)C,CC[C@H](C)CO
990,1370004-77-5,O[C@H]1C(=O)O[C@H]([C@@]2([C@@]31[C@]1([C@@]3(OC3=CC(=O)C([C@H]([C@]13C)CC(=O)OC)(C)C)C)CC2)C)c1cocc1,COC(=O)C[C@@H]1C(C)(C)C(=O)C=C2O[C@@]3(C)[C@@]4(CC[C@]5(C)[C@H](c6ccoc6)OC(=O)[C@H](O)[C@@]345)[C@]21C
991,1370004-78-6,O[C@H]1C(=O)O[C@H]([C@@]2([C@@]31[C@]1([C@@]3(OC3=CC(=O)C([C@H]([C@@]13C)[C@@H](C(=O)OC)O)(C)C)C)CC2)C)c1cocc1,COC(=O)[C@@H](O)[C@@H]1C(C)(C)C(=O)C=C2O[C@@]3(C)[C@@]4(CC[C@]5(C)[C@H](c6ccoc6)OC(=O)[C@H](O)[C@@]345)[C@@]21C
992,1370004-79-7,O[C@@H]1C(=O)O[C@H]([C@@]2([C@@]31[C@]1([C@@]3([C@@]3(C(=CC(=O)C([C@H]3[C@@H](C(=O)OC)O)(C)C)O1)C)[C@H](C2)OC(=O)C)C)C)c1cocc1,COC(=O)[C@@H](O)[C@@H]1C(C)(C)C(=O)C=C2O[C@@]3(C)[C@]45[C@H](O)C(=O)O[C@@H](c6ccoc6)[C@@]4(C)C[C@H](OC(C)=O)[C@]35[C@]21C
993,1370004-80-0,O[C@@H]1C(=O)O[C@H]([C@]2([C@@]31C(=CC2)[C@]1(C(=CC(=O)C([C@@H]1CC(=O)OC)(C)C)O[C@]3(O)C)C)C)c1cocc1,COC(=O)C[C@H]1C(C)(C)C(=O)C=C2O[C@@](C)(O)[C@]34C(=CC[C@@]3(C)[C@H](c3ccoc3)OC(=O)[C@H]4O)[C@@]21C
994,1370004-81-1,c1occc1[C@H]1OC(=O)C=C2[C@]1(C)CC[C@]12C(=C)OC2=CC(=O)C([C@@H]([C@]12C)CC(=O)OC)(C)C,C=C1OC2=CC(=O)C(C)(C)[C@H](CC(=O)OC)[C@]2(C)[C@]12CC[C@@]1(C)C2=CC(=O)O[C@@H]1c1ccoc1
995,1370450-27-3,c1cc2[nH]ccc2cc1/C=C/[C@@]1(c2cc3[nH]ccc3cc2[C@H](C1)C=C(C)C)C,CC(C)=C[C@H]1C[C@](C)(/C=C/c2ccc3[nH]ccc3c2)c2cc3[nH]ccc3cc21
996,1370450-28-4,Oc1c(/C=C/C(=O)OCCCCCCCCCCCCCCCC)ccc(c1)OC,CCCCCCCCCCCCCCCCOC(=O)/C=C/c1ccc(OC)cc1O
997,1370511-47-9,C=C1CO[C@@H]([C@H]1CC=C(C)C)c1ccc2c(c1)cc[nH]2,C=C1CO[C@H](c2ccc3[nH]ccc3c2)[C@H]1CC=C(C)C
998,137089-23-7,CCCCCCCC/C=C/CCCCCCCC/C=C/CCCCCCCCCCC,CCCCCCCC/C=C/CCCCCCCC/C=C/CCCCCCCCCCC
999,137100-72-2,O[C@H]1[C@H](O)C[C@]2([C@@H]([C@@H]1O)CC[C@H]1[C@H]2CC[C@@]2([C@@H]1CC(=O)[C@H]2CC)C)C,CC[C@@H]1C(=O)C[C@@H]2[C@H]3CC[C@@H]4[C@H](O)[C@@H](O)[C@H](O)C[C@]4(C)[C@@H]3CC[C@@]12C
1000,137202-07-4,C(=C\CCCCCCC)/CCCCCCCCCCCCCCCC,CCCCCCC/C=C/CCCCCCCCCCCCCCCC
1001,137202-19-8,C(=C\CCCCCCCCCCC)/CCCCCCCCCCCCCCCC,CCCCCCCCCCC/C=C/CCCCCCCCCCCCCCCC
1002,137217-90-4,Oc1c(OC)cc(cc1OC)C1=COc2c(C1=O)c(O)cc(c2)O,COc1cc(-c2coc3cc(O)cc(O)c3c2=O)cc(OC)c1O
1003,137225-59-3,Oc1cc2O[C@H](c3ccc(cc3)OC)[C@@H](C(=O)c2c(c1)O)O,COc1ccc([C@H]2Oc3cc(O)cc(O)c3C(=O)[C@H]2O)cc1
1004,1373042-08-0,C(=C\CC/C=C/CCCCC)\C=O,CCCCC/C=C/CC/C=C\C=O
1005,1373165-04-8,O[C@@H]1[C@H](O)[C@]2(C)CC[C@@H]3[C@](C1)(C2)[C@@H](OC)CC3(C)C,CO[C@H]1CC(C)(C)[C@@H]2CC[C@]3(C)C[C@]12C[C@H](O)[C@@H]3O
1006,1373165-06-0,O[C@@H]1CC[C@@]23C[C@@]1(C)[C@@H](O)C[C@H]3C(C[C@@H]2OC)(C)C,CO[C@H]1CC(C)(C)[C@@H]2C[C@H](O)[C@]3(C)C[C@]12CC[C@H]3O
1007,137332-22-0,Oc1cc(C2=C(O[C@@H]3O[C@H]([C@@H]([C@@H]3O)O)CO)C(=O)c3c(O2)cc(O)cc3O)ccc1O,O=c1c(O[C@@H]2O[C@@H](CO)[C@H](O)[C@@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
1008,1373360-12-3,Oc1c(OC(=O)OC(C)(C)C)ccc(c1)C(=O)C1=C(O)[C@@]2(C(=O)[C@@](C1=O)(CC=C(C)C)C[C@H]([C@@]2(C)CCC=C(C)C)CC=C(C)C)CC=C(C)C,CC(C)=CCC[C@]1(C)[C@H](CC=C(C)C)C[C@@]2(CC=C(C)C)C(=O)C(C(=O)c3ccc(OC(=O)OC(C)(C)C)c(O)c3)=C(O)[C@]1(CC=C(C)C)C2=O
1009,1373360-13-4,OC1=C(C(=O)c2ccc(c(c2)OC(=O)C)OC(=O)C)C(=O)[C@@]2(C(=O)[C@@]1(CC=C(C)C)[C@](C)(CCC=C(C)C)[C@@H](C2)CC=C(C)C)CC=C(C)C,CC(=O)Oc1ccc(C(=O)C2=C(O)[C@@]3(CC=C(C)C)C(=O)[C@](CC=C(C)C)(C[C@@H](CC=C(C)C)[C@@]3(C)CCC=C(C)C)C2=O)cc1OC(C)=O
1010,1373360-14-5,OC1=C(C(=O)c2ccc(c(c2)OS(=O)(=O)C)OS(=O)(=O)C)C(=O)[C@@]2(C(=O)[C@@]1(CC=C(C)C)[C@](C)(CCC=C(C)C)[C@@H](C2)CC=C(C)C)CC=C(C)C,CC(C)=CCC[C@]1(C)[C@H](CC=C(C)C)C[C@]2(CC=C(C)C)C(=O)C(C(=O)c3ccc(OS(C)(=O)=O)c(OS(C)(=O)=O)c3)=C(O)[C@@]1(CC=C(C)C)C2=O
1011,1373360-15-6,OC1=C(C(=O)c2ccc(c(c2)OC(=O)c2ccc(cc2)Cl)OC(=O)c2ccc(cc2)Cl)C(=O)[C@@]2(C(=O)[C@@]1(CC=C(C)C)[C@](C)(CCC=C(C)C)[C@@H](C2)CC=C(C)C)CC=C(C)C,CC(C)=CCC[C@]1(C)[C@H](CC=C(C)C)C[C@]2(CC=C(C)C)C(=O)C(C(=O)c3ccc(OC(=O)c4ccc(Cl)cc4)c(OC(=O)c4ccc(Cl)cc4)c3)=C(O)[C@@]1(CC=C(C)C)C2=O
1012,1373360-16-7,OC1=C(C(=O)c2ccc(c(c2)OS(=O)(=O)c2ccc(cc2)C)OS(=O)(=O)c2ccc(cc2)C)C(=O)[C@@]2(C(=O)[C@@]1(CC=C(C)C)[C@](C)(CCC=C(C)C)[C@@H](C2)CC=C(C)C)CC=C(C)C,CC(C)=CCC[C@]1(C)[C@H](CC=C(C)C)C[C@]2(CC=C(C)C)C(=O)C(C(=O)c3ccc(OS(=O)(=O)c4ccc(C)cc4)c(OS(=O)(=O)c4ccc(C)cc4)c3)=C(O)[C@@]1(CC=C(C)C)C2=O
1013,1373360-17-8,OC1=C(C(=O)c2ccc(c(c2)OC(=O)c2ccccc2)OC(=O)c2ccccc2)C(=O)[C@@]2(C(=O)[C@@]1(CC=C(C)C)[C@](C)(CCC=C(C)C)[C@@H](C2)CC=C(C)C)CC=C(C)C,CC(C)=CCC[C@]1(C)[C@H](CC=C(C)C)C[C@]2(CC=C(C)C)C(=O)C(C(=O)c3ccc(OC(=O)c4ccccc4)c(OC(=O)c4ccccc4)c3)=C(O)[C@@]1(CC=C(C)C)C2=O
1014,13741-21-4,O[C@](C/C=C/C(C)(C)O)(C)C=C,C=C[C@@](C)(O)C/C=C/C(C)(C)O
1015,13744-15-5,C=C1CC[C@]23[C@H]1[C@H]2[C@@H](C(C)C)CC[C@H]3C,C=C1CC[C@]23[C@H]([C@@H](C(C)C)CC[C@H]2C)[C@@H]13
1016,1374667-30-7,O[C@@H]1[C@H]2[C@@]3(O[C@@]41[C@@]([C@H]([C@H]2OC(=O)c1ccccc1)OC(=O)C)(COC(=O)C)[C@H](OC(=O)C)[C@@H]([C@H]([C@]4(O)C)OC(=O)[C@H](C)[C@H](c1c(C(=O)OC3)cccn1)C)OC(=O)C)C,CC(=O)OC[C@@]12[C@H](OC(C)=O)[C@H](OC(C)=O)[C@H]3OC(=O)[C@H](C)[C@@H](C)c4ncccc4C(=O)OC[C@@]4(C)O[C@]1([C@H](O)[C@@H]4[C@H](OC(=O)c1ccccc1)[C@@H]2OC(C)=O)[C@]3(C)O
1017,1374667-31-8,O[C@]1(C)[C@@]23O[C@@]4([C@@H]([C@H]2OC(=O)C)[C@H]([C@H]([C@@]3(COC(=O)C)[C@H]([C@@H]([C@H]1OC(=O)[C@H](C)CCc1c(C(=O)OC4)cccn1)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)c1ccccc1)C,CC(=O)OC[C@@]12[C@H](OC(C)=O)[C@H](OC(=O)c3ccccc3)[C@@H]3[C@@H](OC(C)=O)[C@@]14O[C@@]3(C)COC(=O)c1cccnc1CC[C@@H](C)C(=O)O[C@H]([C@@H](OC(C)=O)[C@@H]2OC(C)=O)[C@]4(C)O
1018,1374846-25-9,O[C@@H]1[C@@H](OC(=O)C)[C@H]2[C@@]([C@@H]3[C@]1([C@]14O[C@H]1C(=O)O[C@@H]([C@@]4(C)CC3)c1cocc1)C)(C=CC(=O)C2(C)C)C,CC(=O)O[C@H]1[C@@H]2C(C)(C)C(=O)C=C[C@]2(C)[C@H]2CC[C@]3(C)[C@@H](c4ccoc4)OC(=O)[C@@H]4O[C@@]43[C@@]2(C)[C@@H]1O
1019,1375006-41-9,Oc1c(c(OC)c(c(c1C)OC)C(=O)/C=C/c1ccccc1)C,COc1c(C)c(O)c(C)c(OC)c1C(=O)/C=C/c1ccccc1
1020,1376606-52-8,O[C@H]1[C@@]2([C@H]3[C@](C(=O)C[C@@]2(C)[C@@H]2[C@](C1)([C@H]1CCC(=O)[C@@H]([C@@]1(CC2)C)C)C)(CCC(C3)(C)C)C)C,C[C@H]1C(=O)CC[C@H]2[C@@]1(C)CC[C@H]1[C@]2(C)C[C@@H](O)[C@]2(C)[C@@H]3CC(C)(C)CC[C@@]3(C)C(=O)C[C@@]12C
1021,13786-79-3,C\1=C(/C)\CC[C@H]2O[C@@]2(C)CC/C=C(\CC1)/C,C/C1=C/CC[C@]2(C)O[C@@H]2CC/C(C)=C\CC1
1022,1379673-82-1,OC(=O)C[C@@](CC/C=C(/CCC=C(C)C)\C)(C)c1ccc(c(c1)O)O,CC(C)=CCC/C(C)=C/CC[C@@](C)(CC(=O)O)c1ccc(O)c(O)c1
1023,1379746-43-6,c1c(OC)c(OC)c(cc1[C@H]([C@@H]1COC(=O)[C@H]1C)c1cc(OC)c2c(c1)OCO2)OC,COc1cc([C@@H](c2cc(OC)c3c(c2)OCO3)[C@@H]2COC(=O)[C@H]2C)cc(OC)c1OC
1024,137999-43-0,C(=C\CCCC)/CCCCCCCCCCCCCCCCCCCCCCC,CCCC/C=C/CCCCCCCCCCCCCCCCCCCCCCC
1025,138-59-0,OC(=O)C1=C[C@@H](O)[C@@H]([C@H](C1)O)O,O=C(O)C1=C[C@@H](O)[C@H](O)[C@@H](O)C1
1026,138-87-4,O[C@@]1(C)CC[C@@H](CC1)C(=C)C,C=C(C)[C@H]1CC[C@](C)(O)CC1
1027,1380486-70-3,c1ccc(cc1OP(=S)(OCC)OCC)CCCCCCC/C=C\CCCCCC,CCCCCC/C=C\CCCCCCCc1cccc(OP(=S)(OCC)OCC)c1
1028,138117-22-3,O[C@@H]1CC(=C)[C@@H]2C[C@]31[C@@H](C)CC[C@H]3C2(C)C,C=C1C[C@@H](O)[C@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@@H]3C
1029,138125-29-8,O=C(/C=C(/CC[C@@H]1C(=C)CC[C@H]2[C@@]1(C)CCC[C@@]2(C(=O)OC)C)\C)OC,C=C1CC[C@H]2[C@@](C)(CCC[C@]2(C)C(=O)OC)[C@@H]1CC/C(C)=C/C(=O)OC
1030,1383124-43-3,Oc1c(cccc1O)C(=O)/C=C/c1ccc(c(c1)O)O,O=C(/C=C/c1ccc(O)c(O)c1)c1cccc(O)c1O
1031,1383275-59-9,O=C([C@]1(C)CCC[C@]2([C@@H]1CC[C@@]13[C@]42O[C@@H]4C[C@@H](C1)[C@]1(C3)OC1)C)OC,COC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]1CC[C@]13C[C@H](C[C@H]4O[C@]412)[C@]1(CO1)C3
1032,1383275-60-2,O=C([C@@]1(C)CCC[C@]2([C@@H]1CC[C@]13[C@]42O[C@@H]4C[C@H](C1)[C@]1(C3)OC1)C)OC,COC(=O)[C@@]1(C)CCC[C@@]2(C)[C@@H]1CC[C@@]13C[C@@H](C[C@H]4O[C@]412)[C@]1(CO1)C3
1033,1383275-64-6,C[C@]12[C@@H]3CC[C@H]4C[C@]3(CC[C@@H]2[C@](CCC1)(C(=O)OC)C)C[C@H]4C1NCCCN1,COC(=O)[C@@]1(C)CCC[C@]2(C)[C@@H]3CC[C@H]4C[C@]3(CC[C@@H]21)C[C@H]4C1NCCCN1
1034,1383481-91-1,c1c(OC)c2OCOc2cc1C([C@H]1COC(=O)[C@H]1C)c1cc(OC)c2c(c1)OCO2,COc1cc(C(c2cc(OC)c3c(c2)OCO3)[C@H]2COC(=O)[C@H]2C)cc2c1OCO2
1035,13837-75-7,C=C([C@H]1CC[C@]2([C@@H](C1)O2)C)C,C=C(C)[C@H]1CC[C@]2(C)O[C@@H]2C1
1036,1384258-42-7,c1ccccc1C[C@@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)NCC(=O)N1)C)CC(C)C)C,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)CNC(=O)[C@@H](C)NC1=O
1037,1384866-50-5,O[C@H]1C(=O)C(C2=CC[C@H]3[C@@]([C@@H]2C1)(C(=O)C[C@@]1([C@@]3(C)C[C@@H]([C@@H]1[C@@](C)(C(=O)CCC(=C)C)O)O)C)C)(C)C,C=C(C)CCC(=O)[C@@](C)(O)[C@H]1[C@@H](O)C[C@@]2(C)[C@H]3CC=C4[C@@H](C[C@@H](O)C(=O)C4(C)C)[C@@]3(C)C(=O)C[C@@]12C
1038,1384866-51-6,O[C@H]1C(=O)C(C2=CC[C@H]3[C@@]([C@@H]2C1)(C(=O)C[C@@]1([C@@]3(C)C[C@@H]([C@H]1[C@]([C@H](CC=C(C)C)O)(C)O)O)C)C)(C)C,CC(C)=CC[C@H](O)[C@@](C)(O)[C@@H]1[C@@H](O)C[C@@]2(C)[C@H]3CC=C4[C@@H](C[C@@H](O)C(=O)C4(C)C)[C@@]3(C)C(=O)C[C@@]12C
1039,1384871-27-5,OC(=O)[C@]1(C)CCC[C@]2([C@@H]1[C@H](OC(=O)CCc1ccccc1)C[C@@H]1[C@@H]2C[C@]2(C(=CC(=O)O2)[C@H]1C)O)C,C[C@@H]1C2=CC(=O)O[C@@]2(O)C[C@H]2[C@H]1C[C@@H](OC(=O)CCc1ccccc1)[C@H]1[C@]2(C)CCC[C@@]1(C)C(=O)O
1040,1384871-28-6,OC(=O)[C@]1(C)CCC[C@@]2([C@@H]1[C@H](OC(=O)/C=C/c1ccccc1)C[C@H]1[C@H]2C[C@]2(O)OC(=O)C=C2[C@@H]1C)C,C[C@H]1C2=CC(=O)O[C@@]2(O)C[C@@H]2[C@@H]1C[C@@H](OC(=O)/C=C/c1ccccc1)[C@H]1[C@@]2(C)CCC[C@@]1(C)C(=O)O
1041,1384871-29-7,Oc1cc(/C=C/C(=O)O[C@H]2C[C@@H]3[C@H](c4ccoc4C[C@H]3[C@@]3([C@@H]2[C@@](C(=O)O)(C)CCC3)C)C)ccc1O,C[C@H]1c2ccoc2C[C@@H]2[C@@H]1C[C@H](OC(=O)/C=C/c1ccc(O)c(O)c1)[C@@H]1[C@]2(C)CCC[C@@]1(C)C(=O)O
1042,1384871-30-0,Oc1cc(/C=C/C(=O)O[C@H]2C[C@@H]3[C@H](c4ccoc4C[C@H]3[C@@]3([C@@H]2[C@](C)(CO)CCC3)C)C)ccc1O,C[C@H]1c2ccoc2C[C@@H]2[C@@H]1C[C@H](OC(=O)/C=C/c1ccc(O)c(O)c1)[C@H]1[C@](C)(CO)CCC[C@]21C
1043,1384871-31-1,OC(=O)[C@]1(C)CCC[C@@]2([C@H]1[C@@H](O)C[C@@H]1[C@@H]2Cc2c([C@@H]1C)cco2)C,C[C@H]1c2ccoc2C[C@H]2[C@H]1C[C@H](O)[C@@H]1[C@@]2(C)CCC[C@@]1(C)C(=O)O
1044,13849-08-6,OC([C@H]1Oc2c(C1)cc1c(c2)OC(=O)C=C1)(C)C,CC(C)(O)[C@@H]1Cc2cc3ccc(=O)oc3cc2O1
1045,13849-91-7,OC(=O)[C@@]12CC[C@@]3(C(=CC[C@@H]4[C@]3(C)CC[C@@H]3[C@]4(C)CC[C@H](C3(C)C)O)[C@@H]2[C@]([C@H](CC1)C)(O)C)C,C[C@H]1CC[C@@]2(C(=O)O)CC[C@]3(C)C(=CC[C@H]4[C@@]5(C)CC[C@@H](O)C(C)(C)[C@@H]5CC[C@@]43C)[C@@H]2[C@@]1(C)O
1046,1384956-44-8,O[C@H]1[C@@H](OC(=O)CCCCCCCCCCCC)C=C2[C@H]3[C@@H]1c1cc4OCOc4cc1C[N@@]3CC2,CCCCCCCCCCCCC(=O)O[C@H]1C=C2CCN3Cc4cc5c(cc4[C@H]([C@H]1O)[C@H]23)OCO5
1047,13850-16-3,OC(=O)[C@]12CC[C@@H]([C@]([C@@H]1C1=CC[C@H]3[C@@]([C@@]1(CC2)C)(C)CC[C@@H]1[C@]3(C)C[C@H](O)[C@@H](C1(C)C)O)(O)C)C,C[C@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]2[C@]1(C)O
1048,13851-11-1,O=C(C)O[C@@H]1C(C)(C)[C@@H]2C[C@@]1(C)CC2,CC(=O)O[C@@H]1C(C)(C)[C@H]2CC[C@]1(C)C2
1049,138682-32-3,O[C@H](CCCCCCCCCCCCC1=C[C@@H](OC1=O)C)[C@@H]1O[C@H](CC1)[C@@H](CCCCCCCCCCCC)O,CCCCCCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@H](O)CCCCCCCCCCCCC2=C[C@H](C)OC2=O)O1
1050,1387006-05-4,Oc1c2c(OC(C=C2)(C)C)c2c(c1C(=O)[C@H]([C@@H](C)O)C)[C@@H](CC(=O)O2)CCC,CCC[C@@H]1CC(=O)Oc2c3c(c(O)c(C(=O)[C@@H](C)[C@@H](C)O)c21)C=CC(C)(C)O3
1051,138752-21-3,C1=C(C)[C@@H]([C@@]23[C@@]1(C(=O)C[C@H]3[C@@H](CC2)C)C)C,CC1=C[C@@]2(C)C(=O)C[C@H]3[C@H](C)CC[C@]32[C@H]1C
1052,138752-23-5,C1=C(C)[C@@H]([C@@]23[C@@]1(C)CC[C@H]3[C@@H](CC2)C)C,CC1=C[C@]2(C)CC[C@H]3[C@H](C)CC[C@]32[C@H]1C
1053,138752-24-6,C1=C(C)[C@@H]([C@@]23[C@@]1(C)CC[C@H]3[C@@H](CC2)C)C,CC1=C[C@]2(C)CC[C@H]3[C@H](C)CC[C@]32[C@H]1C
1054,13877-79-7,OC[C@H](CO[C@H]1O[C@H](CO)[C@@H]([C@H]([C@H]1O)O)O)O,OC[C@@H](O)CO[C@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O
1055,13877-93-5,C=C1CC/C=C(\CC[C@@H]2[C@@H]1CC2(C)C)/C,C=C1CC/C=C(/C)CC[C@@H]2[C@@H]1CC2(C)C
1056,138950-36-4,O[C@H]1[C@]2(C3=CC[C@@H]([C@@]3(C)CC[C@H]2[C@@]2([C@H](C1)C(C(=O)C=C2)(C)C)C)[C@H]1C[C@H](OC1)C=C(C)C)C,CC(C)=C[C@@H]1C[C@H]([C@H]2CC=C3[C@]4(C)[C@H](O)C[C@@H]5C(C)(C)C(=O)C=C[C@]5(C)[C@@H]4CC[C@@]32C)CO1
1057,138965-88-5,O[C@@H]1/C(=C\C[C@H]2C(=C)CC[C@H]3[C@@]2(C)CCCC3(C)C)/C(=O)OC1,C=C1CC[C@@H]2C(C)(C)CCC[C@@]2(C)[C@H]1C/C=C1/C(=O)OC[C@@H]1O
1058,138965-89-6,C=C1CC[C@@H]2[C@@]([C@H]1CC=C1C(=O)O[C@@H](C1)OCC)(C)CCCC2(C)C,C=C1CC[C@H]2C(C)(C)CCC[C@@]2(C)[C@H]1CC=C1C[C@@H](OCC)OC1=O
1059,139-85-5,Oc1c(O)cc(cc1)C=O,O=Cc1ccc(O)c(O)c1
1060,13920-14-4,C(=C\C=C(\CC/C=C(/CC/C=C(/CCC=C(C)C)\C)\C)/C)\C=C(\CC/C=C(/CC/C=C(/CCC=C(C)C)\C)\C)/C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/C=C\C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C
1061,139220-13-6,c1nc2c3ccccc3c(c3c2c(c1)C(=O)C(=O)N3C)OC,COc1c2c3c(ccnc3c3ccccc13)C(=O)C(=O)N2C
1062,13925-03-6,c1ncc(nc1CC)C,CCc1cncc(C)n1
1063,13925-06-9,c1nc(c(nc1)C)CC(C)C,Cc1nccnc1CC(C)C
1064,1392640-11-7,OC[C@H]1O[C@H](O[C@@H]2CC[C@]3([C@H](C2)[C@H](O[C@H]2O[C@@H](CO)[C@@H]([C@H]([C@H]2O)O)O)C[C@@H]2[C@H]3CC[C@]3([C@@H]2C[C@@H]2[C@H]3[C@@H](C)[C@]3(O2)OC[C@H](CC3)C)C)C)[C@H]([C@@H]([C@H]1O)O[C@H]1O[C@@H](CO)[C@@H]([C@H]([C@@H]1O)O)O)O[C@@H]1O[C@@H](CO)[C@@H]([C@H]([C@@H]1O)O)O,C[C@H]1CC[C@]2(OC1)O[C@@H]1C[C@@H]3[C@@H]4C[C@@H](O[C@H]5O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]5O)[C@H]5C[C@H](O[C@H]6O[C@H](CO)[C@H](O)[C@@H](O[C@H]7O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]7O)[C@@H]6O[C@@H]6O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]6O)CC[C@]5(C)[C@@H]4CC[C@]3(C)[C@@H]1[C@H]2C
1065,139341-65-4,O[C@]1(C)CC[C@@]2([C@H]1C2)[C@H](CCC=C(C)C)C,CC(C)=CCC[C@H](C)[C@@]12CC[C@@](C)(O)[C@@H]1C2
1066,1393441-44-5,OC(=O)/C=C/c1ccc(c(c1)CC=C(C)C)OC(=O)CCc1ccccc1,CC(C)=CCc1cc(/C=C/C(=O)O)ccc1OC(=O)CCc1ccccc1
1067,1395047-77-4,C1=C(C)CC=C2[C@@H]1[C@@H](C(C)C)CC[C@H]2C,CC1=C[C@@H]2C(=CC1)[C@H](C)CC[C@@H]2C(C)C
1068,139573-13-0,c1cc(/C=C/C)cc2c1O[C@@H]([C@@H]2C)c1ccc(cc1)OC,C/C=C/c1ccc2c(c1)[C@@H](C)[C@@H](c1ccc(OC)cc1)O2
1069,1397014-70-8,O[C@H]1CCC(=C)[C@H]2[C@]1(C)CC[C@H]([C@@H]2OCC)C(C)C,C=C1CC[C@H](O)[C@@]2(C)CC[C@@H](C(C)C)[C@H](OCC)[C@@H]12
1070,1397015-04-1,O[C@@H]([C@H]1CC[C@]2([C@@H]1C(=C)CC[C@@H]2O)C)C(C)C,C=C1CC[C@H](O)[C@@]2(C)CC[C@H]([C@H](O)C(C)C)[C@@H]12
1071,1397261-01-6,O[C@H]1[C@@H](C(C)C)CC[C@]2([C@H]1C(=C)CC[C@@H]2O)C,C=C1CC[C@H](O)[C@@]2(C)CC[C@H](C(C)C)[C@H](O)[C@H]12
1072,139757-62-3,C=C1[C@H](OC(=O)C)C[C@]2([C@@H]1C2)C(C)C,C=C1[C@H]2C[C@@]2(C(C)C)C[C@H]1OC(C)=O
1073,13980-17-1,O[C@H](CCCCCCCCCCCCCCCCCCCC)C(=O)OC,CCCCCCCCCCCCCCCCCCCC[C@@H](O)C(=O)OC
1074,140-10-3,OC(=O)/C=C/c1ccccc1,O=C(O)/C=C/c1ccccc1
1075,140-11-4,O=C(C)OCc1ccccc1,CC(=O)OCc1ccccc1
